20,56
12,18
18,43
23,60
6,39
15,41
2,2
4,62
7,31
12,37
22,56
23,45
1,50
11,5
24,5
1,28
5,29
18,27
22,1
23,41
25,5
3,38
2,44
8,39
15,28
18,36
24,43
24,21
26,1
14,56
20,31
20,33
22,36
24,4
24,34
5,33
5,56
9,6
11,42
12,0
12,38
16,62
20,29
2,28
3,9
5,46
6,2
7,24
13,22
17,43
19,54
22,58
22,60
3,25
3,32
4,52
4,37
6,56
9,23
17,25
18,53
26,27
3,26
3,34
10,28
15,55
21,4
24,52
16,45
19,21
22,20
13,17
14,31
16,7
18,25
23,22
23,26
3,23
5,50
5,38
5,5
8,1
8,51
11,15
13,11
14,54
14,45
19,44
21,58
23,33
6,14
19,56
20,51
2,12
2,27
7,4
12,53
20,48
21,2
21,29
25,18
17,44
24,12
2,22
2,38
3,17
4,21
6,29
14,35
20,57
22,17
25,45
25,28
2,58
12,59
13,46
21,49
22,4
22,5
26,37
1,40
4,31
5,30
9,27
10,22
12,3
16,3
18,44
20,11
22,35
2,48
3,11
9,5
14,22
23,42
5,19
6,36
6,27
8,40
21,36
22,32
24,19
1,20
6,4
16,38
1,38
2,25
2,59
5,22
6,25
6,31
16,15
17,61
19,36
20,9
23,62
26,43
3,12
7,43
14,16
15,36
16,18
21,3
21,28
25,7
5,59
7,53
14,43
17,40
19,49
22,44
25,40
2,33
5,40
6,32
7,35
12,57
16,48
16,30
21,61
25,53
1,61
4,32
7,40
7,33
17,33
17,24
17,49
20,6
21,13
25,50
26,38
3,28
7,0
10,16
18,54
18,11
18,35
19,13
25,54
1,3
1,60
3,4
4,0
10,27
11,45
17,27
17,18
20,47
21,33
23,35
2,37
5,28
5,52
5,57
6,16
10,60
12,20
13,47
14,32
14,57
16,1
21,30
22,2
25,39
1,9
2,24
5,13
5,8
7,13
7,36
8,54
20,19
20,14
2,1
8,44
9,28
10,13
12,8
12,16
14,44
15,18
19,0
21,43
22,25
23,12
24,20
4,28
4,55
5,1
6,13
6,47
14,18
15,31
16,23
18,1
19,38
19,17
21,8
21,32
23,34
2,52
8,45
10,31
12,63
16,46
18,16
19,41
25,25
2,18
8,23
11,51
12,58
16,0
19,28
22,43
26,44
1,13
1,62
4,49
5,3
6,8
7,12
9,32
16,4
21,26
23,20
25,63
3,7
3,59
5,27
11,20
13,9
14,49
20,24
20,63
20,37
24,33
25,55
3,56
6,21
7,26
9,22
10,57
11,23
13,55
18,4
26,59
3,63
4,11
4,42
7,28
16,21
18,50
19,62
21,7
21,23
21,47
21,53
23,17
23,31
23,37
24,44
24,13
6,28
7,27
11,30
12,47
15,2
15,58
19,2
21,20
24,1
24,58
1,39
7,2
8,46
10,6
11,21
13,43
14,6
15,51
18,61
18,46
19,3
21,5
24,29
26,39
26,55
6,40
7,37
11,25
11,52
16,43
17,29
18,47
19,25
20,2
21,18
22,18
23,0
23,1
23,32
24,9
25,3
25,19
25,62
26,16
2,15
3,21
4,5
6,42
6,51
9,33
10,20
18,56
19,9
19,23
20,15
21,6
21,16
22,10
24,3
1,15
1,5
2,0
4,39
6,17
8,7
8,35
9,56
9,37
13,23
15,53
16,26
17,42
17,55
20,52
21,37
23,5
4,58
6,22
7,25
10,15
13,13
13,58
14,23
15,4
18,6
20,26
21,31
23,29
25,15
1,31
6,23
6,52
6,35
6,15
6,63
8,59
11,46
12,7
12,32
13,1
14,62
16,27
18,13
19,31
20,17
22,63
23,8
23,58
24,24
24,42
24,31
26,20
26,6
26,8
2,7
3,27
4,38
6,7
6,45
7,22
7,7
7,32
9,46
9,48
10,48
10,3
13,54
14,14
17,39
18,31
19,8
19,15
19,50
19,10
21,19
23,52
26,15
3,8
8,28
8,60
10,55
11,26
14,7
15,15
15,35
17,47
17,63
17,59
18,12
24,2
4,53
5,39
5,24
6,49
6,34
7,20
8,58
9,35
10,50
10,11
12,4
15,10
17,8
17,16
18,28
18,15
19,29
19,37
20,42
22,51
24,55
24,63
24,15
24,47
25,34
26,32
2,61
4,47
4,3
4,6
7,63
9,58
9,20
9,36
11,14
11,27
13,25
13,39
13,6
14,61
14,63
15,17
16,11
16,29
21,11
22,23
24,35
26,21
1,23
4,43
5,60
6,24
7,18
8,0
9,49
9,59
10,21
10,2
11,13
12,29
13,27
14,51
14,52
15,39
17,12
18,22
20,12
20,39
20,61
22,59
23,28
23,2
26,40
1,2
3,22
3,52
4,57
4,56
6,62
6,12
7,14
7,1
7,19
7,39
7,61
8,32
9,7
9,54
12,34
13,2
13,5
13,56
14,13
16,12
16,31
16,57
17,56
18,5
18,33
21,63
22,12
24,7
25,42
1,30
1,54
2,16
3,44
3,2
3,49
4,19
5,9
8,31
8,2
8,29
11,32
14,4
15,27
16,14
16,2
17,1
18,41
19,27
19,5
20,8
20,20
20,30
22,48
23,49
25,36
26,5
26,34
1,14
3,5
6,10
6,1
7,62
7,42
8,14
8,21
9,31
11,19
11,39
12,54
12,9
14,27
15,19
15,7
16,33
17,54
17,5
18,20
19,20
19,40
20,58
21,15
22,40
22,22
22,41
22,15
23,38
24,38
25,20
25,11
25,29
26,10
26,42
3,37
3,51
4,45
4,44
6,5
7,10
7,48
7,21
8,56
8,47
8,50
8,9
9,51
10,18
12,2
14,58
15,14
15,9
15,50
15,56
16,36
16,51
18,57
18,23
19,52
21,60
22,38
22,16
22,53
22,30
25,60
1,63
1,18
2,30
4,27
5,16
7,56
7,30
7,17
7,58
8,10
8,16
9,50
10,26
11,28
15,5
15,33
16,56
16,63
16,39
17,60
18,26
18,37
18,42
19,19
19,53
19,51
19,46
20,25
20,5
21,34
22,14
22,26
23,27
23,39
24,49
25,2
25,43
26,53
26,30
1,19
1,7
2,9
3,47
4,9
4,22
4,18
4,17
5,14
5,21
5,20
5,4
6,61
8,20
8,34
8,18
10,36
10,63
10,56
10,54
11,44
11,10
11,57
12,6
12,15
13,51
13,18
13,41
14,50
14,1
15,59
15,44
16,59
17,19
17,21
18,24
18,29
18,51
19,14
20,1
21,57
22,52
22,46
23,44
25,13
25,41
26,25
26,60
1,42
3,41
3,16
3,30
3,13
5,0
5,43
6,18
7,60
8,22
8,15
8,38
9,1
9,25
9,43
9,57
10,52
10,46
10,0
10,43
11,31
11,63
11,11
11,3
11,38
12,27
12,12
12,44
12,46
13,21
13,19
14,41
14,42
14,25
17,4
17,31
17,0
17,32
18,39
19,34
20,21
20,23
20,22
21,40
22,28
22,29
23,18
23,63
23,6
25,46
25,56
25,14
26,13
26,63
26,3
26,36
1,27
1,41
1,52
1,53
2,31
2,46
4,40
4,30
4,16
4,4
5,58
5,31
5,36
5,26
6,0
6,60
6,43
7,52
7,54
7,59
7,3
8,36
8,17
8,61
9,60
9,15
9,24
9,52
9,61
9,2
10,4
10,5
10,29
10,53
10,39
10,14
10,58
11,12
11,1
11,54
12,43
12,17
12,26
12,55
12,25
13,62
13,57
13,16
13,59
13,20
14,3
14,9
14,34
14,36
15,54
16,25
17,34
17,14
17,20
18,3
19,59
19,45
19,57
19,18
20,55
20,40
20,0
20,54
21,38
21,14
21,24
21,54
21,39
22,24
23,40
23,56
23,24
23,57
24,37
25,12
25,59
26,54
26,46
