9,63
10,0
12,57
13,30
16,12
17,51
19,54
24,40
26,42
26,19
26,24
2,40
3,53
5,22
10,40
11,8
13,50
16,32
17,52
19,23
19,33
20,42
20,44
21,17
21,28
22,1
22,19
22,21
23,57
24,26
25,23
25,57
26,38
